,image_file,bbox,label
2737,pistol_0071.jpg,"[[285, 211, 560, 453]]",1
2738,pistol_0073.jpg,"[[86, 77, 371, 391]]",1
2739,pistol_0075.jpg,"[[175, 155, 478, 495]]",1
2740,pistol_0076.jpg,"[[138, 8, 537, 349]]",1
2741,pistol_0078.jpg,"[[72, 149, 314, 368]]",1
2742,pistol_0082.jpg,"[[101, 202, 248, 390]]",1
2743,pistol_0085.jpg,"[[34, 68, 147, 267]]",1
2744,pistol_0087.jpg,"[[387, 42, 485, 278]]",1
2745,pistol_0090.jpg,"[[4, 19, 517, 577]]",1
2746,pistol_0095.jpg,"[[8, 132, 274, 348]]",1
2747,pistol_0096.jpg,"[[28, 64, 549, 505]]",1
2748,pistol_0097.jpg,"[[225, 94, 493, 278]]",1
2749,pistol_0102.jpg,"[[135, 105, 328, 303]]",1
2750,pistol_0105.jpg,"[[108, 203, 409, 346]]",1
2751,pistol_0106.jpg,"[[203, 131, 267, 268]]",1
2752,pistol_0108.jpg,"[[327, 89, 413, 260]]",1
2753,pistol_0109.jpg,"[[7, 130, 169, 303]]",1
2754,pistol_0113.jpg,"[[328, 158, 404, 322]]",1
2755,pistol_0118.jpg,"[[52, 162, 211, 353]]",1
2756,pistol_0119.jpg,"[[48, 257, 530, 473]]",1
2757,pistol_0124.jpg,"[[82, 104, 417, 318]]",1
2758,pistol_0129.jpg,"[[282, 272, 395, 452], [375, 276, 533, 456]]",1
2759,pistol_0130.jpg,"[[185, 148, 301, 516]]",1
2760,pistol_0131.jpg,"[[114, 182, 244, 450]]",1
2761,pistol_0132.jpg,"[[0, 186, 237, 536]]",1
2762,pistol_0134.jpg,"[[20, 74, 108, 134]]",1
2763,pistol_0136.jpg,"[[62, 60, 464, 392]]",1
2764,pistol_0139.jpg,"[[72, 139, 112, 212]]",1
2765,pistol_0143.jpg,"[[294, 96, 438, 209]]",1
2766,pistol_0144.jpg,"[[282, 60, 366, 140]]",1
2767,pistol_0145.jpg,"[[174, 163, 542, 490]]",1
2768,pistol_0146.jpg,"[[167, 448, 218, 533]]",1
2769,pistol_0147.jpg,"[[83, 240, 387, 528]]",1
2770,pistol_0148.jpg,"[[296, 343, 516, 505]]",1
2771,pistol_0149.jpg,"[[241, 312, 414, 505]]",1
2772,pistol_0154.jpg,"[[37, 86, 578, 516]]",1
2773,pistol_0155.jpg,"[[198, 212, 332, 510]]",1
2774,pistol_0157.jpg,"[[142, 182, 238, 548]]",1
2775,pistol_0160.jpg,"[[52, 191, 140, 253]]",1
2776,pistol_0163.jpg,"[[50, 157, 188, 291]]",1
2777,pistol_0164.jpg,"[[174, 278, 205, 377]]",1
2778,pistol_0166.jpg,"[[131, 32, 449, 550]]",1
2779,pistol_0167.jpg,"[[259, 91, 529, 399]]",1
2780,pistol_0168.jpg,"[[194, 15, 401, 314]]",1
2781,pistol_0169.jpg,"[[374, 306, 459, 467], [437, 259, 562, 384], [443, 410, 570, 541]]",1
2782,pistol_0170.jpg,"[[1, 173, 165, 539], [100, 150, 323, 503], [250, 152, 459, 473], [359, 112, 587, 435], [510, 138, 598, 372]]",1
2783,pistol_0171.jpg,"[[26, 30, 413, 560]]",1
2784,pistol_0173.jpg,"[[122, 95, 482, 506]]",1
2785,pistol_0176.jpg,"[[196, 1, 550, 550]]",1
2786,pistol_0178.jpg,"[[90, 80, 452, 580]]",1
2787,pistol_0179.jpg,"[[107, 1, 528, 502]]",1
2788,pistol_0180.jpg,"[[25, 1, 600, 600]]",1
2789,pistol_0181.jpg,"[[66, 231, 210, 584], [0, 363, 69, 594], [231, 197, 372, 578], [339, 284, 458, 575], [494, 313, 600, 552], [168, 56, 271, 293], [384, 60, 498, 264], [297, 1, 413, 191], [99, 1, 211, 146], [230, 1, 296, 97], [509, 1, 586, 120]]",1
2790,pistol_0183.jpg,"[[26, 18, 587, 508]]",1
2791,pistol_0186.jpg,"[[102, 47, 453, 572]]",1
2792,pistol_0187.jpg,"[[447, 201, 542, 351]]",1
2793,pistol_0188.jpg,"[[103, 3, 448, 540]]",1
2794,pistol_0190.jpg,"[[66, 14, 468, 546]]",1
2795,pistol_0191.jpg,"[[106, 294, 208, 387]]",1
2796,pistol_0192.jpg,"[[275, 248, 430, 324]]",1
2797,pistol_0197.jpg,"[[187, 158, 409, 431]]",1
2798,pistol_0199.jpg,"[[7, 84, 557, 533]]",1
2799,pistol_0201.jpg,"[[85, 98, 481, 473]]",1
2800,pistol_0202.jpg,"[[237, 80, 380, 316]]",1
2801,pistol_0203.jpg,"[[30, 20, 567, 488]]",1
2802,pistol_0207.jpg,"[[3, 16, 511, 283]]",1
2803,pistol_0208.jpg,"[[4, 54, 585, 547]]",1
2804,pistol_0209.jpg,"[[283, 314, 550, 550]]",1
2805,pistol_0211.jpg,"[[265, 227, 332, 575]]",1
2806,pistol_0213.jpg,"[[235, 258, 468, 518]]",1
2807,pistol_0214.jpg,"[[86, 110, 435, 334]]",1
2808,pistol_0216.jpg,"[[369, 55, 568, 345]]",1
2809,pistol_0217.jpg,"[[128, 291, 493, 538]]",1
2810,pistol_0222.jpg,"[[156, 205, 597, 572], [95, 125, 525, 386], [0, 160, 67, 409], [10, 2, 102, 170], [111, 1, 496, 156]]",1
2811,pistol_0223.jpg,"[[293, 396, 420, 577], [171, 426, 306, 598], [122, 396, 220, 542], [287, 342, 378, 431], [199, 370, 295, 449], [72, 336, 204, 382], [0, 450, 99, 589]]",1
2812,pistol_0224.jpg,"[[197, 238, 303, 311]]",1
2813,pistol_0225.jpg,"[[161, 36, 366, 429]]",1
2814,pistol_0228.jpg,"[[215, 213, 514, 525]]",1
2815,pistol_0229.jpg,"[[333, 230, 484, 482]]",1
2816,pistol_0234.jpg,"[[288, 108, 600, 453]]",1
2817,pistol_0235.jpg,"[[24, 128, 555, 384]]",1
2818,pistol_0236.jpg,"[[152, 43, 399, 445]]",1
2819,pistol_0237.jpg,"[[55, 92, 590, 561]]",1
2820,pistol_0238.jpg,"[[51, 75, 492, 492]]",1
2821,pistol_0239.jpg,"[[89, 163, 506, 586]]",1
2822,pistol_0240.jpg,"[[258, 144, 298, 191]]",1
2823,pistol_0242.jpg,"[[115, 269, 257, 426]]",1
2824,pistol_0245.jpg,"[[146, 22, 562, 335]]",1
2825,pistol_0252.jpg,"[[227, 211, 485, 462]]",1
2826,pistol_0254.jpg,"[[49, 8, 539, 580]]",1
2827,pistol_0255.jpg,"[[14, 8, 370, 436]]",1
2828,pistol_0257.jpg,"[[35, 52, 579, 560]]",1
2829,pistol_0262.jpg,"[[117, 66, 509, 308]]",1
2830,pistol_0263.jpg,"[[66, 224, 186, 462]]",1
2831,pistol_0265.jpg,"[[331, 223, 549, 448]]",1
2832,pistol_0267.jpg,"[[10, 24, 582, 566]]",1
2833,pistol_0269.jpg,"[[203, 245, 382, 458]]",1
2834,pistol_0270.jpg,"[[87, 310, 480, 434]]",1
2835,pistol_0271.jpg,"[[52, 145, 562, 500]]",1
2836,pistol_0272.jpg,"[[158, 293, 253, 464]]",1
2837,pistol_0275.jpg,"[[74, 1, 466, 307]]",1
2838,pistol_0277.jpg,"[[40, 39, 349, 294]]",1
2839,pistol_0282.jpg,"[[111, 87, 599, 549]]",1
2840,pistol_0283.jpg,"[[96, 51, 600, 496]]",1
2841,pistol_0284.jpg,"[[0, 9, 581, 579]]",1
2842,pistol_0285.jpg,"[[276, 214, 573, 579]]",1
2843,pistol_0286.jpg,"[[23, 17, 424, 566]]",1
2844,pistol_0287.jpg,"[[158, 134, 546, 442]]",1
2845,pistol_0288.jpg,"[[182, 56, 585, 385]]",1
2846,pistol_0290.jpg,"[[424, 184, 519, 366]]",1
2847,pistol_0291.jpg,"[[49, 436, 131, 600], [195, 130, 317, 362]]",1
2848,pistol_0293.jpg,"[[38, 2, 528, 595]]",1
2849,pistol_0294.jpg,"[[45, 195, 194, 357]]",1
2850,pistol_0300.jpg,"[[22, 61, 563, 541]]",1
2851,pistol_0301.jpg,"[[53, 108, 546, 488]]",1
2852,pistol_0305.jpg,"[[17, 47, 347, 430]]",1
2853,pistol_0306.jpg,"[[8, 32, 585, 508]]",1
2854,pistol_0307.jpg,"[[32, 100, 558, 502]]",1
2855,pistol_0309.jpg,"[[40, 43, 392, 586]]",1
2856,pistol_0313.jpg,"[[106, 163, 404, 343]]",1
2857,pistol_0317.jpg,"[[368, 111, 526, 479]]",1
2858,pistol_0322.jpg,"[[4, 49, 202, 482]]",1
2859,pistol_0323.jpg,"[[124, 58, 214, 447]]",1
2860,pistol_0326.jpg,"[[1, 152, 201, 350], [394, 154, 586, 350]]",1
2861,pistol_0327.jpg,"[[62, 51, 242, 194]]",1
2862,pistol_0328.jpg,"[[178, 244, 473, 460]]",1
2863,pistol_0329.jpg,"[[6, 248, 392, 481]]",1
2864,pistol_0330.jpg,"[[242, 118, 556, 455]]",1
2865,pistol_0333.jpg,"[[56, 148, 552, 423]]",1
2866,pistol_0334.jpg,"[[36, 18, 585, 551]]",1
2867,pistol_0342.jpg,"[[62, 79, 474, 455]]",1
2868,pistol_0345.jpg,"[[12, 128, 592, 508]]",1
2869,pistol_0347.jpg,"[[390, 84, 547, 353]]",1
2870,pistol_0349.jpg,"[[382, 224, 515, 453]]",1
2871,pistol_0351.jpg,"[[34, 182, 136, 309]]",1
2872,pistol_0353.jpg,"[[1, 15, 599, 599]]",1
2873,pistol_0355.jpg,"[[1, 2, 591, 581]]",1
2874,pistol_0356.jpg,"[[51, 42, 560, 599]]",1
2875,pistol_0359.jpg,"[[79, 109, 458, 415]]",1
2876,pistol_0360.jpg,"[[27, 315, 179, 597]]",1
2877,pistol_0361.jpg,"[[23, 129, 570, 344]]",1
2878,pistol_0362.jpg,"[[8, 24, 572, 555]]",1
2879,pistol_0363.jpg,"[[21, 35, 586, 586]]",1
2880,pistol_0365.jpg,"[[117, 36, 309, 297]]",1
2881,pistol_0367.jpg,"[[104, 101, 309, 536]]",1
2882,pistol_0373.jpg,"[[221, 49, 435, 588]]",1
2883,pistol_0378.jpg,"[[18, 23, 402, 451]]",1
2884,pistol_0382.jpg,"[[66, 52, 211, 342]]",1
2885,pistol_0383.jpg,"[[12, 14, 532, 546]]",1
2886,pistol_0384.jpg,"[[148, 81, 451, 504]]",1
2887,pistol_0385.jpg,"[[3, 110, 530, 482]]",1
2888,pistol_0386.jpg,"[[132, 265, 250, 540]]",1
2889,pistol_0387.jpg,"[[5, 127, 598, 487]]",1
2890,pistol_0388.jpg,"[[5, 50, 555, 519]]",1
2891,pistol_0390.jpg,"[[23, 36, 552, 553]]",1
2892,pistol_0391.jpg,"[[73, 158, 214, 373]]",1
2893,pistol_0396.jpg,"[[86, 134, 278, 315]]",1
2894,pistol_0397.jpg,"[[302, 289, 540, 393]]",1
2895,pistol_0398.jpg,"[[352, 177, 514, 327]]",1
2896,pistol_0399.jpg,"[[136, 209, 286, 318]]",1
2897,pistol_0400.jpg,"[[280, 195, 546, 479]]",1
2898,pistol_0401.jpg,"[[253, 143, 404, 380]]",1
2899,pistol_0402.jpg,"[[298, 2, 494, 88]]",1
2900,pistol_0403.jpg,"[[28, 78, 312, 278]]",1
2901,pistol_0404.jpg,"[[73, 139, 514, 438]]",1
2902,pistol_0405.jpg,"[[79, 54, 514, 467]]",1
2903,pistol_0406.jpg,"[[125, 178, 323, 456]]",1
2904,pistol_0408.jpg,"[[192, 68, 521, 524]]",1
2905,pistol_0410.jpg,"[[183, 62, 563, 489]]",1
2906,pistol_0411.jpg,"[[257, 145, 499, 457]]",1
2907,pistol_0412.jpg,"[[307, 216, 540, 399]]",1
2908,pistol_0413.jpg,"[[28, 71, 575, 600]]",1
2909,pistol_0414.jpg,"[[118, 115, 294, 347], [2, 124, 174, 313]]",1
2910,pistol_0415.jpg,"[[341, 158, 469, 344]]",1
2911,pistol_0418.jpg,"[[386, 99, 558, 252]]",1
2912,pistol_0422.jpg,"[[181, 186, 298, 494]]",1
2913,pistol_0426.jpg,"[[152, 53, 368, 204]]",1
2914,pistol_0433.jpg,"[[140, 82, 461, 426]]",1
2915,pistol_0435.jpg,"[[343, 357, 569, 482]]",1
2916,pistol_0436.jpg,"[[433, 295, 568, 368]]",1
2917,pistol_0438.jpg,"[[161, 215, 284, 289]]",1
2918,pistol_0440.jpg,"[[149, 74, 556, 490]]",1
2919,pistol_0441.jpg,"[[251, 67, 495, 328]]",1
2920,pistol_0445.jpg,"[[66, 193, 519, 573]]",1
2921,pistol_0446.jpg,"[[309, 106, 553, 380]]",1
2922,pistol_0448.jpg,"[[138, 142, 506, 467]]",1
2923,pistol_0451.jpg,"[[43, 135, 382, 520]]",1
2924,pistol_0452.jpg,"[[352, 122, 424, 270]]",1
2925,pistol_0453.jpg,"[[190, 453, 228, 581]]",1
2926,pistol_0454.jpg,"[[72, 132, 129, 277], [438, 135, 503, 270]]",1
2927,pistol_0455.jpg,"[[246, 74, 365, 270]]",1
2928,pistol_0456.jpg,"[[75, 182, 249, 400]]",1
2929,pistol_0458.jpg,"[[12, 43, 575, 483]]",1
2930,pistol_0459.jpg,"[[156, 99, 269, 243]]",1
2931,pistol_0460.jpg,"[[130, 405, 318, 536]]",1
2932,pistol_0465.jpg,"[[116, 228, 207, 339]]",1
2933,pistol_0470.jpg,"[[80, 130, 260, 331]]",1
2934,pistol_0477.jpg,"[[70, 0, 598, 385]]",1
2935,pistol_0481.jpg,"[[226, 231, 366, 552]]",1
2936,pistol_0482.jpg,"[[190, 85, 454, 520]]",1
2937,pistol_0484.jpg,"[[192, 153, 296, 312]]",1
2938,pistol_0485.jpg,"[[129, 186, 251, 564]]",1
2939,pistol_0486.jpg,"[[59, 168, 330, 504]]",1
2940,pistol_0490.jpg,"[[358, 3, 559, 175]]",1
2941,pistol_0492.jpg,"[[50, 114, 571, 537]]",1
2942,pistol_0495.jpg,"[[26, 71, 583, 492]]",1
2943,pistol_0497.jpg,"[[46, 72, 520, 462]]",1
2944,pistol_0498.jpg,"[[245, 99, 600, 600]]",1
2945,pistol_0500.jpg,"[[59, 31, 538, 550]]",1
2946,pistol_0501.jpg,"[[2, 3, 487, 401]]",1
2947,pistol_0502.jpg,"[[69, 147, 549, 514]]",1
2948,pistol_0506.jpg,"[[231, 156, 519, 456]]",1
2949,pistol_0508.jpg,"[[302, 44, 591, 453]]",1
2950,pistol_0515.jpg,"[[54, 62, 558, 593]]",1
2951,pistol_0516.jpg,"[[17, 22, 537, 295]]",1
2952,pistol_0519.jpg,"[[155, 67, 545, 480]]",1
2953,pistol_0522.jpg,"[[71, 123, 516, 491]]",1
2954,pistol_0523.jpg,"[[4, 87, 503, 525]]",1
2955,pistol_0524.jpg,"[[19, 11, 306, 375]]",1
2956,pistol_0525.jpg,"[[204, 140, 548, 513]]",1
2957,pistol_0526.jpg,"[[112, 65, 423, 428]]",1
2958,pistol_0527.jpg,"[[39, 15, 532, 364]]",1
2959,pistol_0528.jpg,"[[34, 24, 555, 405]]",1
2960,pistol_0529.jpg,"[[86, 56, 533, 489]]",1
2961,pistol_0531.jpg,"[[86, 79, 466, 592]]",1
2962,pistol_0539.jpg,"[[102, 190, 500, 559]]",1
2963,pistol_0546.jpg,"[[216, 123, 549, 457]]",1
2964,pistol_0552.jpg,"[[195, 50, 562, 485]]",1
2965,pistol_0554.jpg,"[[20, 37, 587, 548]]",1
2966,pistol_0555.jpg,"[[117, 160, 386, 326]]",1
2967,pistol_0556.jpg,"[[218, 143, 453, 358]]",1
2968,pistol_0558.jpg,"[[354, 209, 468, 382]]",1
2969,pistol_0560.jpg,"[[70, 171, 471, 539]]",1
2970,pistol_0562.jpg,"[[72, 354, 205, 450]]",1
2971,pistol_0563.jpg,"[[82, 44, 446, 548]]",1
2972,pistol_0564.jpg,"[[60, 1, 528, 553]]",1
2973,pistol_0567.jpg,"[[32, 181, 347, 383], [133, 340, 503, 536]]",1
2974,pistol_0569.jpg,"[[34, 110, 570, 600]]",1
2975,pistol_0572.jpg,"[[40, 39, 479, 406]]",1
2976,pistol_0574.jpg,"[[27, 17, 569, 550]]",1
2977,pistol_0576.jpg,"[[155, 309, 434, 583]]",1
2978,pistol_0577.jpg,"[[29, 20, 583, 494]]",1
2979,pistol_0578.jpg,"[[354, 120, 579, 482]]",1
2980,pistol_0579.jpg,"[[25, 21, 588, 512]]",1
2981,pistol_0583.jpg,"[[32, 113, 554, 496]]",1
2982,pistol_0585.jpg,"[[88, 313, 510, 555], [50, 8, 430, 267]]",1
2983,pistol_0586.jpg,"[[9, 123, 581, 492]]",1
2984,pistol_0587.jpg,"[[50, 51, 564, 550]]",1
2985,pistol_0590.jpg,"[[219, 42, 531, 545]]",1
2986,pistol_0592.jpg,"[[173, 55, 415, 584]]",1
2987,pistol_0593.jpg,"[[59, 30, 530, 491]]",1
2988,pistol_0598.jpg,"[[101, 138, 510, 496]]",1
2989,pistol_0599.jpg,"[[184, 165, 470, 314]]",1
2990,pistol_0600.jpg,"[[250, 132, 438, 488]]",1
2991,pistol_0603.jpg,"[[65, 60, 570, 564]]",1
2992,pistol_0606.jpg,"[[99, 300, 501, 481]]",1
2993,pistol_0608.jpg,"[[47, 58, 517, 484]]",1
2994,pistol_0609.jpg,"[[186, 292, 303, 441]]",1
2995,pistol_0610.jpg,"[[104, 335, 327, 524]]",1
2996,pistol_0612.jpg,"[[136, 83, 576, 512]]",1
2997,pistol_0613.jpg,"[[146, 110, 345, 334]]",1
2998,pistol_0614.jpg,"[[283, 323, 421, 529], [447, 208, 563, 355]]",1
2999,pistol_0617.jpg,"[[132, 47, 195, 211]]",1
3000,pistol_0619.jpg,"[[175, 241, 289, 414]]",1
3001,pistol_0620.jpg,"[[201, 34, 506, 372]]",1
3002,pistol_0621.jpg,"[[123, 13, 499, 579]]",1
3003,pistol_0622.jpg,"[[98, 37, 498, 560]]",1
3004,pistol_0623.jpg,"[[17, 10, 571, 584]]",1
3005,pistol_0624.jpg,"[[0, 1, 585, 576]]",1
3006,pistol_0625.jpg,"[[145, 82, 462, 516]]",1
3007,pistol_0626.jpg,"[[142, 117, 527, 486]]",1
3008,pistol_0627.jpg,"[[304, 337, 477, 532]]",1
3009,pistol_0629.jpg,"[[278, 232, 455, 366]]",1
3010,pistol_0630.jpg,"[[287, 170, 527, 331]]",1
3011,pistol_0631.jpg,"[[57, 77, 463, 521]]",1
3012,pistol_0632.jpg,"[[71, 51, 444, 389]]",1
3013,pistol_0633.jpg,"[[1, 19, 568, 592]]",1
3014,pistol_0635.jpg,"[[13, 28, 551, 546]]",1
3015,pistol_0638.jpg,"[[11, 5, 594, 598]]",1
3016,pistol_0639.jpg,"[[113, 147, 400, 449]]",1
3017,pistol_0640.jpg,"[[47, 29, 493, 568]]",1
3018,pistol_0644.jpg,"[[156, 40, 459, 355]]",1
3019,pistol_0647.jpg,"[[10, 11, 585, 576]]",1
3020,pistol_0648.jpg,"[[39, 27, 568, 575]]",1
3021,pistol_0651.jpg,"[[234, 30, 596, 479]]",1
3022,pistol_0655.jpg,"[[201, 155, 471, 457]]",1
3023,pistol_0656.jpg,"[[126, 102, 378, 381]]",1
3024,pistol_0662.jpg,"[[245, 201, 367, 541]]",1
3025,pistol_0664.jpg,"[[117, 45, 492, 474]]",1
3026,pistol_0665.jpg,"[[110, 14, 371, 491]]",1
3027,pistol_0668.jpg,"[[70, 148, 399, 460]]",1
3028,pistol_0669.jpg,"[[202, 369, 543, 543], [174, 238, 480, 384], [185, 142, 505, 256]]",1
3029,pistol_0670.jpg,"[[262, 373, 491, 493], [144, 306, 409, 442]]",1
3030,pistol_0671.jpg,"[[37, 163, 428, 464]]",1
3031,pistol_0674.jpg,"[[64, 50, 325, 464]]",1
3032,pistol_0675.jpg,"[[38, 88, 564, 414]]",1
3033,pistol_0679.jpg,"[[37, 231, 410, 572], [173, 37, 528, 377]]",1
3034,pistol_0681.jpg,"[[25, 100, 569, 576]]",1
3035,pistol_0682.jpg,"[[60, 55, 416, 530]]",1
3036,pistol_0683.jpg,"[[15, 40, 586, 569]]",1
3037,pistol_0684.jpg,"[[216, 238, 426, 442]]",1
3038,pistol_0686.jpg,"[[224, 204, 458, 424]]",1
3039,pistol_0690.jpg,"[[107, 248, 254, 583], [13, 65, 171, 301], [280, 247, 378, 522], [385, 204, 500, 565], [505, 250, 583, 494], [197, 41, 335, 253], [321, 18, 440, 209], [423, 29, 523, 207]]",1
3040,pistol_0691.jpg,"[[111, 119, 458, 339]]",1
3041,pistol_0693.jpg,"[[244, 159, 495, 495]]",1
3042,pistol_0696.jpg,"[[369, 202, 540, 444]]",1
3043,pistol_0699.jpg,"[[42, 160, 155, 263]]",1
3044,pistol_0701.jpg,"[[117, 34, 507, 513]]",1
3045,pistol_0704.jpg,"[[16, 237, 428, 596], [170, 17, 578, 416]]",1
3046,pistol_0705.jpg,"[[9, 248, 364, 564]]",1
3047,pistol_0706.jpg,"[[8, 13, 589, 567]]",1
3048,pistol_0707.jpg,"[[48, 213, 157, 338]]",1
3049,pistol_0713.jpg,"[[208, 35, 575, 516]]",1
3050,pistol_0715.jpg,"[[225, 155, 453, 455]]",1
3051,pistol_0716.jpg,"[[201, 11, 571, 516]]",1
3052,pistol_0723.jpg,"[[68, 163, 201, 387]]",1
3053,pistol_0724.jpg,"[[30, 211, 295, 452]]",1
3054,pistol_0725.jpg,"[[41, 22, 531, 313]]",1
3055,pistol_0726.jpg,"[[45, 48, 281, 560], [311, 68, 594, 572]]",1
3056,pistol_0728.jpg,"[[7, 7, 552, 585]]",1
3057,pistol_0730.jpg,"[[394, 377, 515, 486]]",1
3058,pistol_0731.jpg,"[[33, 179, 283, 545], [329, 168, 583, 586]]",1
3059,pistol_0732.jpg,"[[77, 17, 508, 579]]",1
3060,pistol_0735.jpg,"[[26, 47, 516, 346]]",1
3061,pistol_0738.jpg,"[[112, 85, 548, 566]]",1
3062,pistol_0742.jpg,"[[264, 180, 528, 586]]",1
3063,pistol_0743.jpg,"[[211, 184, 475, 549]]",1
3064,pistol_0744.jpg,"[[163, 114, 465, 567]]",1
3065,pistol_0748.jpg,"[[49, 129, 461, 504]]",1
3066,pistol_0749.jpg,"[[127, 314, 403, 599], [181, 0, 484, 416]]",1
3067,pistol_0750.jpg,"[[61, 222, 290, 505], [311, 148, 470, 371]]",1
3068,pistol_0753.jpg,"[[2, 3, 594, 580]]",1
3069,pistol_0754.jpg,"[[20, 55, 584, 551]]",1
3070,pistol_0755.jpg,"[[2, 10, 592, 586]]",1
3071,pistol_0758.jpg,"[[2, 2, 568, 309]]",1
3072,pistol_0760.jpg,"[[2, 150, 597, 458]]",1
3073,pistol_0761.jpg,"[[112, 159, 578, 565]]",1
3074,pistol_0762.jpg,"[[102, 159, 572, 565]]",1
3075,pistol_0763.jpg,"[[106, 133, 564, 565]]",1
3076,pistol_0818.jpg,"[[26, 113, 552, 495]]",1
3077,pistol_0836.jpg,"[[22, 113, 540, 591]]",1
3078,pistol_0837.jpg,"[[111, 34, 498, 448]]",1
3079,pistol_0838.jpg,"[[144, 139, 457, 431]]",1
3080,pistol_0842.jpg,"[[204, 87, 542, 435]]",1
3081,pistol_0844.jpg,"[[49, 79, 465, 520]]",1
3082,pistol_0845.jpg,"[[69, 91, 373, 488]]",1
3083,pistol_0846.jpg,"[[147, 25, 560, 447]]",1
3084,pistol_0857.jpg,"[[74, 71, 528, 349]]",1
3085,pistol_0860.jpg,"[[155, 161, 493, 330]]",1
3086,pistol_0871.jpg,"[[135, 163, 469, 524]]",1
3087,pistol_0884.jpg,"[[145, 21, 560, 328]]",1
3088,pistol_0890.jpg,"[[132, 67, 490, 600]]",1
3089,pistol_0896.jpg,"[[4, 3, 338, 578]]",1
3090,pistol_0898.jpg,"[[244, 52, 425, 495]]",1
3091,pistol_0913.jpg,"[[223, 85, 593, 508]]",1
3092,pistol_0921.jpg,"[[2, 3, 344, 577]]",1
3093,pistol_0949.jpg,"[[148, 29, 501, 295]]",1
3094,pistol_0952.jpg,"[[59, 52, 425, 528]]",1
3095,pistol_0962.jpg,"[[67, 185, 432, 569]]",1
3096,pistol_0976.jpg,"[[52, 68, 499, 544]]",1
3097,pistol_0983.jpg,"[[32, 55, 564, 562]]",1
3098,pistol_0996.jpg,"[[181, 3, 410, 282]]",1
3099,pistol_1003.jpg,"[[244, 161, 543, 423]]",1
3100,pistol_1037.jpg,"[[6, 109, 550, 458]]",1
3101,pistol_1038.jpg,"[[78, 26, 458, 419]]",1
3102,pistol_1051.jpg,"[[47, 102, 600, 282]]",1
3103,pistol_1052.jpg,"[[183, 159, 465, 437]]",1
3104,pistol_1053.jpg,"[[100, 39, 564, 566]]",1
3105,pistol_1054.jpg,"[[48, 75, 552, 533]]",1
3106,pistol_1057.jpg,"[[83, 112, 523, 383]]",1
3107,pistol_1060.jpg,"[[109, 132, 420, 456]]",1
3108,pistol_1061.jpg,"[[296, 185, 334, 289]]",1
3109,pistol_1066.jpg,"[[118, 235, 325, 556]]",1
3110,pistol_1067.jpg,"[[33, 249, 184, 342], [229, 242, 372, 351], [424, 245, 566, 351]]",1
3111,pistol_1069.jpg,"[[43, 142, 350, 570], [238, 39, 572, 531]]",1
3112,pistol_1072.jpg,"[[12, 16, 595, 581]]",1
3113,pistol_1087.jpg,"[[57, 24, 567, 566]]",1
3114,pistol_1089.jpg,"[[180, 93, 534, 467]]",1
3115,pistol_1093.jpg,"[[26, 10, 585, 574]]",1
3116,pistol_1094.jpg,"[[3, 179, 215, 368]]",1
3117,pistol_1095.jpg,"[[293, 160, 496, 400]]",1
3118,pistol_1097.jpg,"[[2, 98, 590, 564]]",1
3119,pistol_1100.jpg,"[[12, 11, 588, 554]]",1
3120,pistol_1101.jpg,"[[173, 194, 427, 412]]",1
3121,pistol_1105.jpg,"[[15, 6, 294, 152], [310, 7, 585, 158], [162, 95, 439, 165], [22, 185, 188, 323], [215, 156, 351, 326], [381, 174, 481, 304], [515, 186, 558, 300], [22, 336, 265, 464], [288, 346, 578, 465], [20, 470, 265, 568]]",1
3122,pistol_1106.jpg,"[[11, 12, 592, 570]]",1
3123,pistol_1107.jpg,"[[368, 206, 532, 379]]",1
3124,pistol_1111.jpg,"[[42, 206, 209, 346]]",1
3125,pistol_1112.jpg,"[[389, 108, 502, 403]]",1
3126,pistol_1117.jpg,"[[375, 115, 548, 285]]",1
3127,pistol_1118.jpg,"[[53, 186, 209, 329]]",1
3128,pistol_1119.jpg,"[[54, 218, 178, 274]]",1
3129,pistol_1120.jpg,"[[75, 213, 225, 268]]",1
3130,pistol_1128.jpg,"[[33, 96, 282, 358]]",1
3131,pistol_1129.jpg,"[[210, 80, 428, 478]]",1
3132,pistol_1131.jpg,"[[62, 22, 340, 600]]",1
3133,pistol_1132.jpg,"[[81, 9, 394, 273]]",1
3134,pistol_1138.jpg,"[[98, 39, 512, 566]]",1
3135,pistol_1146.jpg,"[[72, 40, 546, 261]]",1
3136,pistol_1148.jpg,"[[18, 165, 180, 533], [143, 69, 292, 412], [244, 183, 401, 562], [311, 58, 453, 398], [420, 144, 583, 517]]",1
3137,pistol_1149.jpg,"[[24, 37, 579, 541]]",1
3138,pistol_1150.jpg,"[[95, 2, 456, 491]]",1
3139,pistol_1159.jpg,"[[355, 144, 595, 464]]",1
3140,pistol_1161.jpg,"[[164, 142, 355, 374]]",1
3141,pistol_1162.jpg,"[[105, 26, 599, 590]]",1
3142,pistol_1171.jpg,"[[1, 5, 595, 573]]",1
3143,pistol_1181.jpg,"[[1, 264, 126, 417]]",1
3144,pistol_1186.jpg,"[[8, 18, 597, 583]]",1
3145,pistol_1188.jpg,"[[111, 80, 562, 575]]",1
3146,pistol_1189.jpg,"[[22, 91, 586, 500]]",1
3147,pistol_1190.jpg,"[[8, 59, 600, 501]]",1
3148,pistol_1191.jpg,"[[19, 21, 553, 589]]",1
